1569369726|2019-09-25 02:02:06|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569369866|2019-09-25 02:04:26|PING :hostname.domain.tld|hostname.domain.tld|
1569369866|2019-09-25 02:04:26|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370006|2019-09-25 02:06:46|PING :hostname.domain.tld|hostname.domain.tld|
1569370006|2019-09-25 02:06:46|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370146|2019-09-25 02:09:06|PING :hostname.domain.tld|hostname.domain.tld|
1569370146|2019-09-25 02:09:06|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370286|2019-09-25 02:11:26|PING :hostname.domain.tld|hostname.domain.tld|
1569370286|2019-09-25 02:11:26|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370426|2019-09-25 02:13:46|PING :hostname.domain.tld|hostname.domain.tld|
1569370426|2019-09-25 02:13:46|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370566|2019-09-25 02:16:06|PING :hostname.domain.tld|hostname.domain.tld|
1569370566|2019-09-25 02:16:06|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370706|2019-09-25 02:18:26|PING :hostname.domain.tld|hostname.domain.tld|
1569370706|2019-09-25 02:18:26|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370846|2019-09-25 02:20:46|PING :hostname.domain.tld|hostname.domain.tld|
1569370846|2019-09-25 02:20:46|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569370986|2019-09-25 02:23:06|PING :hostname.domain.tld|hostname.domain.tld|
1569370986|2019-09-25 02:23:06|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569458978|2019-09-26 02:49:38|JOIN #ot|wonderwoman|
1569459107|2019-09-26 02:51:47|PING :hostname.domain.tld|hostname.domain.tld|
1569459107|2019-09-26 02:51:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569459235|2019-09-26 02:53:55|PING :hostname.domain.tld|hostname.domain.tld|
1569459235|2019-09-26 02:53:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569459363|2019-09-26 02:56:03|PING :hostname.domain.tld|hostname.domain.tld|
1569459363|2019-09-26 02:56:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569459491|2019-09-26 02:58:11|PING :hostname.domain.tld|hostname.domain.tld|
1569459491|2019-09-26 02:58:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569459619|2019-09-26 03:00:19|PING :hostname.domain.tld|hostname.domain.tld|
1569459619|2019-09-26 03:00:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569459747|2019-09-26 03:02:27|PING :hostname.domain.tld|hostname.domain.tld|
1569459747|2019-09-26 03:02:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569459875|2019-09-26 03:04:35|PING :hostname.domain.tld|hostname.domain.tld|
1569459875|2019-09-26 03:04:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460003|2019-09-26 03:06:43|PING :hostname.domain.tld|hostname.domain.tld|
1569460003|2019-09-26 03:06:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460131|2019-09-26 03:08:51|PING :hostname.domain.tld|hostname.domain.tld|
1569460131|2019-09-26 03:08:51|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460259|2019-09-26 03:10:59|PING :hostname.domain.tld|hostname.domain.tld|
1569460259|2019-09-26 03:10:59|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460387|2019-09-26 03:13:07|PING :hostname.domain.tld|hostname.domain.tld|
1569460387|2019-09-26 03:13:07|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460515|2019-09-26 03:15:15|PING :hostname.domain.tld|hostname.domain.tld|
1569460515|2019-09-26 03:15:15|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460643|2019-09-26 03:17:23|PING :hostname.domain.tld|hostname.domain.tld|
1569460643|2019-09-26 03:17:23|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460771|2019-09-26 03:19:31|PING :hostname.domain.tld|hostname.domain.tld|
1569460771|2019-09-26 03:19:31|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569460899|2019-09-26 03:21:39|PING :hostname.domain.tld|hostname.domain.tld|
1569460899|2019-09-26 03:21:39|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461027|2019-09-26 03:23:47|PING :hostname.domain.tld|hostname.domain.tld|
1569461027|2019-09-26 03:23:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461155|2019-09-26 03:25:55|PING :hostname.domain.tld|hostname.domain.tld|
1569461155|2019-09-26 03:25:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461283|2019-09-26 03:28:03|PING :hostname.domain.tld|hostname.domain.tld|
1569461283|2019-09-26 03:28:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461411|2019-09-26 03:30:11|PING :hostname.domain.tld|hostname.domain.tld|
1569461411|2019-09-26 03:30:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461539|2019-09-26 03:32:19|PING :hostname.domain.tld|hostname.domain.tld|
1569461539|2019-09-26 03:32:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461667|2019-09-26 03:34:27|PING :hostname.domain.tld|hostname.domain.tld|
1569461667|2019-09-26 03:34:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461795|2019-09-26 03:36:35|PING :hostname.domain.tld|hostname.domain.tld|
1569461795|2019-09-26 03:36:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569461923|2019-09-26 03:38:43|PING :hostname.domain.tld|hostname.domain.tld|
1569461923|2019-09-26 03:38:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462051|2019-09-26 03:40:51|PING :hostname.domain.tld|hostname.domain.tld|
1569462051|2019-09-26 03:40:51|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462179|2019-09-26 03:42:59|PING :hostname.domain.tld|hostname.domain.tld|
1569462179|2019-09-26 03:42:59|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462307|2019-09-26 03:45:07|PING :hostname.domain.tld|hostname.domain.tld|
1569462307|2019-09-26 03:45:07|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462435|2019-09-26 03:47:15|PING :hostname.domain.tld|hostname.domain.tld|
1569462435|2019-09-26 03:47:15|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462563|2019-09-26 03:49:23|PING :hostname.domain.tld|hostname.domain.tld|
1569462563|2019-09-26 03:49:23|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462691|2019-09-26 03:51:31|PING :hostname.domain.tld|hostname.domain.tld|
1569462691|2019-09-26 03:51:31|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462819|2019-09-26 03:53:39|PING :hostname.domain.tld|hostname.domain.tld|
1569462819|2019-09-26 03:53:39|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569462947|2019-09-26 03:55:47|PING :hostname.domain.tld|hostname.domain.tld|
1569462947|2019-09-26 03:55:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463075|2019-09-26 03:57:55|PING :hostname.domain.tld|hostname.domain.tld|
1569463075|2019-09-26 03:57:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463203|2019-09-26 04:00:03|PING :hostname.domain.tld|hostname.domain.tld|
1569463203|2019-09-26 04:00:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463331|2019-09-26 04:02:11|PING :hostname.domain.tld|hostname.domain.tld|
1569463331|2019-09-26 04:02:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463459|2019-09-26 04:04:19|PING :hostname.domain.tld|hostname.domain.tld|
1569463459|2019-09-26 04:04:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463587|2019-09-26 04:06:27|PING :hostname.domain.tld|hostname.domain.tld|
1569463587|2019-09-26 04:06:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463715|2019-09-26 04:08:35|PING :hostname.domain.tld|hostname.domain.tld|
1569463715|2019-09-26 04:08:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463843|2019-09-26 04:10:43|PING :hostname.domain.tld|hostname.domain.tld|
1569463843|2019-09-26 04:10:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569463971|2019-09-26 04:12:51|PING :hostname.domain.tld|hostname.domain.tld|
1569463971|2019-09-26 04:12:51|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464099|2019-09-26 04:14:59|PING :hostname.domain.tld|hostname.domain.tld|
1569464099|2019-09-26 04:14:59|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464227|2019-09-26 04:17:07|PING :hostname.domain.tld|hostname.domain.tld|
1569464227|2019-09-26 04:17:07|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464355|2019-09-26 04:19:15|PING :hostname.domain.tld|hostname.domain.tld|
1569464355|2019-09-26 04:19:15|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464483|2019-09-26 04:21:23|PING :hostname.domain.tld|hostname.domain.tld|
1569464483|2019-09-26 04:21:23|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464611|2019-09-26 04:23:31|PING :hostname.domain.tld|hostname.domain.tld|
1569464611|2019-09-26 04:23:31|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464739|2019-09-26 04:25:39|PING :hostname.domain.tld|hostname.domain.tld|
1569464739|2019-09-26 04:25:39|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464867|2019-09-26 04:27:47|PING :hostname.domain.tld|hostname.domain.tld|
1569464867|2019-09-26 04:27:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569464995|2019-09-26 04:29:55|PING :hostname.domain.tld|hostname.domain.tld|
1569464995|2019-09-26 04:29:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569465123|2019-09-26 04:32:03|PING :hostname.domain.tld|hostname.domain.tld|
1569465123|2019-09-26 04:32:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569465251|2019-09-26 04:34:11|PING :hostname.domain.tld|hostname.domain.tld|
1569465251|2019-09-26 04:34:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569465379|2019-09-26 04:36:19|PING :hostname.domain.tld|hostname.domain.tld|
1569465379|2019-09-26 04:36:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569465507|2019-09-26 04:38:27|PING :hostname.domain.tld|hostname.domain.tld|
1569465507|2019-09-26 04:38:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569465635|2019-09-26 04:40:35|PING :hostname.domain.tld|hostname.domain.tld|
1569465635|2019-09-26 04:40:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569465763|2019-09-26 04:42:43|PING :hostname.domain.tld|hostname.domain.tld|
1569465763|2019-09-26 04:42:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569465891|2019-09-26 04:44:51|PING :hostname.domain.tld|hostname.domain.tld|
1569465891|2019-09-26 04:44:51|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466019|2019-09-26 04:46:59|PING :hostname.domain.tld|hostname.domain.tld|
1569466019|2019-09-26 04:46:59|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466147|2019-09-26 04:49:07|PING :hostname.domain.tld|hostname.domain.tld|
1569466147|2019-09-26 04:49:07|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466275|2019-09-26 04:51:15|PING :hostname.domain.tld|hostname.domain.tld|
1569466275|2019-09-26 04:51:15|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466403|2019-09-26 04:53:23|PING :hostname.domain.tld|hostname.domain.tld|
1569466403|2019-09-26 04:53:23|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466531|2019-09-26 04:55:31|PING :hostname.domain.tld|hostname.domain.tld|
1569466531|2019-09-26 04:55:31|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466659|2019-09-26 04:57:39|PING :hostname.domain.tld|hostname.domain.tld|
1569466659|2019-09-26 04:57:39|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466787|2019-09-26 04:59:47|PING :hostname.domain.tld|hostname.domain.tld|
1569466787|2019-09-26 04:59:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569466915|2019-09-26 05:01:55|PING :hostname.domain.tld|hostname.domain.tld|
1569466915|2019-09-26 05:01:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467015|2019-09-26 05:03:35|:trace!~alex@192.168.zwo.vw MODE #ot +o wonderwoman|trace|
1569467043|2019-09-26 05:04:03|PING :hostname.domain.tld|hostname.domain.tld|
1569467043|2019-09-26 05:04:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467171|2019-09-26 05:06:11|PING :hostname.domain.tld|hostname.domain.tld|
1569467171|2019-09-26 05:06:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467299|2019-09-26 05:08:19|PING :hostname.domain.tld|hostname.domain.tld|
1569467299|2019-09-26 05:08:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467427|2019-09-26 05:10:27|PING :hostname.domain.tld|hostname.domain.tld|
1569467427|2019-09-26 05:10:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467555|2019-09-26 05:12:35|PING :hostname.domain.tld|hostname.domain.tld|
1569467555|2019-09-26 05:12:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467683|2019-09-26 05:14:43|PING :hostname.domain.tld|hostname.domain.tld|
1569467683|2019-09-26 05:14:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467811|2019-09-26 05:16:51|PING :hostname.domain.tld|hostname.domain.tld|
1569467811|2019-09-26 05:16:51|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569467939|2019-09-26 05:18:59|PING :hostname.domain.tld|hostname.domain.tld|
1569467939|2019-09-26 05:18:59|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468067|2019-09-26 05:21:07|PING :hostname.domain.tld|hostname.domain.tld|
1569468067|2019-09-26 05:21:07|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468195|2019-09-26 05:23:15|PING :hostname.domain.tld|hostname.domain.tld|
1569468195|2019-09-26 05:23:15|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468323|2019-09-26 05:25:23|PING :hostname.domain.tld|hostname.domain.tld|
1569468323|2019-09-26 05:25:23|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468451|2019-09-26 05:27:31|PING :hostname.domain.tld|hostname.domain.tld|
1569468451|2019-09-26 05:27:31|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468579|2019-09-26 05:29:39|PING :hostname.domain.tld|hostname.domain.tld|
1569468579|2019-09-26 05:29:39|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468707|2019-09-26 05:31:47|PING :hostname.domain.tld|hostname.domain.tld|
1569468707|2019-09-26 05:31:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468835|2019-09-26 05:33:55|PING :hostname.domain.tld|hostname.domain.tld|
1569468835|2019-09-26 05:33:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569468963|2019-09-26 05:36:03|PING :hostname.domain.tld|hostname.domain.tld|
1569468963|2019-09-26 05:36:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469091|2019-09-26 05:38:11|PING :hostname.domain.tld|hostname.domain.tld|
1569469091|2019-09-26 05:38:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469219|2019-09-26 05:40:19|PING :hostname.domain.tld|hostname.domain.tld|
1569469219|2019-09-26 05:40:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469347|2019-09-26 05:42:27|PING :hostname.domain.tld|hostname.domain.tld|
1569469347|2019-09-26 05:42:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469475|2019-09-26 05:44:35|PING :hostname.domain.tld|hostname.domain.tld|
1569469475|2019-09-26 05:44:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469603|2019-09-26 05:46:43|PING :hostname.domain.tld|hostname.domain.tld|
1569469603|2019-09-26 05:46:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469731|2019-09-26 05:48:51|PING :hostname.domain.tld|hostname.domain.tld|
1569469731|2019-09-26 05:48:51|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469859|2019-09-26 05:50:59|PING :hostname.domain.tld|hostname.domain.tld|
1569469859|2019-09-26 05:50:59|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569469987|2019-09-26 05:53:07|PING :hostname.domain.tld|hostname.domain.tld|
1569469987|2019-09-26 05:53:07|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569470115|2019-09-26 05:55:15|PING :hostname.domain.tld|hostname.domain.tld|
1569470115|2019-09-26 05:55:15|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569470243|2019-09-26 05:57:23|PING :hostname.domain.tld|hostname.domain.tld|
1569470243|2019-09-26 05:57:23|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569470371|2019-09-26 05:59:31|PING :hostname.domain.tld|hostname.domain.tld|
1569470371|2019-09-26 05:59:31|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569470499|2019-09-26 06:01:39|PING :hostname.domain.tld|hostname.domain.tld|
1569470499|2019-09-26 06:01:39|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569470627|2019-09-26 06:03:47|PING :hostname.domain.tld|hostname.domain.tld|
1569470627|2019-09-26 06:03:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569470755|2019-09-26 06:05:55|PING :hostname.domain.tld|hostname.domain.tld|
1569470755|2019-09-26 06:05:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569470883|2019-09-26 06:08:03|PING :hostname.domain.tld|hostname.domain.tld|
1569470883|2019-09-26 06:08:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471011|2019-09-26 06:10:11|PING :hostname.domain.tld|hostname.domain.tld|
1569471011|2019-09-26 06:10:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471139|2019-09-26 06:12:19|PING :hostname.domain.tld|hostname.domain.tld|
1569471139|2019-09-26 06:12:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471267|2019-09-26 06:14:27|PING :hostname.domain.tld|hostname.domain.tld|
1569471267|2019-09-26 06:14:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471395|2019-09-26 06:16:35|PING :hostname.domain.tld|hostname.domain.tld|
1569471395|2019-09-26 06:16:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471523|2019-09-26 06:18:43|PING :hostname.domain.tld|hostname.domain.tld|
1569471523|2019-09-26 06:18:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471651|2019-09-26 06:20:51|PING :hostname.domain.tld|hostname.domain.tld|
1569471651|2019-09-26 06:20:51|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471779|2019-09-26 06:22:59|PING :hostname.domain.tld|hostname.domain.tld|
1569471779|2019-09-26 06:22:59|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569471907|2019-09-26 06:25:07|PING :hostname.domain.tld|hostname.domain.tld|
1569471907|2019-09-26 06:25:07|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472035|2019-09-26 06:27:15|PING :hostname.domain.tld|hostname.domain.tld|
1569472035|2019-09-26 06:27:15|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472163|2019-09-26 06:29:23|PING :hostname.domain.tld|hostname.domain.tld|
1569472163|2019-09-26 06:29:23|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472291|2019-09-26 06:31:31|PING :hostname.domain.tld|hostname.domain.tld|
1569472291|2019-09-26 06:31:31|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472419|2019-09-26 06:33:39|PING :hostname.domain.tld|hostname.domain.tld|
1569472419|2019-09-26 06:33:39|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472547|2019-09-26 06:35:47|PING :hostname.domain.tld|hostname.domain.tld|
1569472547|2019-09-26 06:35:47|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472675|2019-09-26 06:37:55|PING :hostname.domain.tld|hostname.domain.tld|
1569472675|2019-09-26 06:37:55|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472803|2019-09-26 06:40:03|PING :hostname.domain.tld|hostname.domain.tld|
1569472803|2019-09-26 06:40:03|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569472931|2019-09-26 06:42:11|PING :hostname.domain.tld|hostname.domain.tld|
1569472931|2019-09-26 06:42:11|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569473059|2019-09-26 06:44:19|PING :hostname.domain.tld|hostname.domain.tld|
1569473059|2019-09-26 06:44:19|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569473187|2019-09-26 06:46:27|PING :hostname.domain.tld|hostname.domain.tld|
1569473187|2019-09-26 06:46:27|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569473315|2019-09-26 06:48:35|PING :hostname.domain.tld|hostname.domain.tld|
1569473315|2019-09-26 06:48:35|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569473443|2019-09-26 06:50:43|PING :hostname.domain.tld|hostname.domain.tld|
1569473443|2019-09-26 06:50:43|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569475118|2019-09-26 07:18:38|JOIN #ot|wonderwoman|
1569475137|2019-09-26 07:18:57|:trace!~alex@192.168.zwo.vw MODE #ot +o wonderwoman|trace|
1569475249|2019-09-26 07:20:49|PING :hostname.domain.tld|hostname.domain.tld|
1569475249|2019-09-26 07:20:49|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569475393|2019-09-26 07:23:13|PING :hostname.domain.tld|hostname.domain.tld|
1569475393|2019-09-26 07:23:13|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569475537|2019-09-26 07:25:37|PING :hostname.domain.tld|hostname.domain.tld|
1569475537|2019-09-26 07:25:37|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569475681|2019-09-26 07:28:01|PING :hostname.domain.tld|hostname.domain.tld|
1569475681|2019-09-26 07:28:01|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569475825|2019-09-26 07:30:25|PING :hostname.domain.tld|hostname.domain.tld|
1569475825|2019-09-26 07:30:25|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569475969|2019-09-26 07:32:49|PING :hostname.domain.tld|hostname.domain.tld|
1569475969|2019-09-26 07:32:49|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569476113|2019-09-26 07:35:13|PING :hostname.domain.tld|hostname.domain.tld|
1569476113|2019-09-26 07:35:13|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569476257|2019-09-26 07:37:37|PING :hostname.domain.tld|hostname.domain.tld|
1569476257|2019-09-26 07:37:37|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569476401|2019-09-26 07:40:01|PING :hostname.domain.tld|hostname.domain.tld|
1569476401|2019-09-26 07:40:01|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569476545|2019-09-26 07:42:25|PING :hostname.domain.tld|hostname.domain.tld|
1569476545|2019-09-26 07:42:25|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569476689|2019-09-26 07:44:49|PING :hostname.domain.tld|hostname.domain.tld|
1569476689|2019-09-26 07:44:49|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569476833|2019-09-26 07:47:13|PING :hostname.domain.tld|hostname.domain.tld|
1569476833|2019-09-26 07:47:13|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569476977|2019-09-26 07:49:37|PING :hostname.domain.tld|hostname.domain.tld|
1569476977|2019-09-26 07:49:37|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569477121|2019-09-26 07:52:01|PING :hostname.domain.tld|hostname.domain.tld|
1569477121|2019-09-26 07:52:01|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569477265|2019-09-26 07:54:25|PING :hostname.domain.tld|hostname.domain.tld|
1569477265|2019-09-26 07:54:25|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569477409|2019-09-26 07:56:49|PING :hostname.domain.tld|hostname.domain.tld|
1569477409|2019-09-26 07:56:49|PONG :hostname.domain.tld|wonderwoman|hostname.domain.tld
1569515680|2019-09-26 18:34:40|JOIN #ot|wonderwoman|
1569515717|2019-09-26 18:35:17|:alex!~alex@192.168.zwo.vw JOIN #ot|alex|
